post_id,title,event_num,match_text,snippet,type
14048,>>> The EVOLUTION OF DODGEBALL,5,DODGEBALL V,"...le) at D-DAY VI; cousin of the Adams' brothers Dan Karen at DAY 4; among others. The events continued onward with intense matches and rivalries. Then DODGEBALL VII hit, which is arguably the most memorable of all events for one reason; it rained like hell. There were only 15 of us that night, but many that wer...",missing_event
15146,>>> VOLUME 21,5,DODGEBALL V,"...ing off incredibly. After twenty successful events, 2006 brings in its first event of the year with DODGEBALL 21. Welcome to January 7th, 2006 ... At DODGEBALL VII on October 8th, 2005, two females would be captains; Valerie Winston and Lauren Freda. The next week, they squared off again to settle their ""leade...",missing_event
15718,>>> TIME to REBOUND,5,DODGEBALL V,"...t to be rather unorthodox. DODGEBALL TWENTY-TWO started the downward spiral ... It was being built as the third ""Wet War"". DODGEBALL 9 and especially DODGEBALL VII, were two of the most popular events ever, for one main reason; it poured. The wet weather didn't stop any of the competitors from playing dodgebal...",missing_event
18373,>>> Pick YOUR Poster !,5,#5,"...ertaker13yrs@aol.com** _____________ #1>> *Various Players* #2>> *Lauren Winston/Backlash Mixture* #3>> *Cupid/Valentine Logo* #4>> *Various Players* #5>> *""Change"" Logo* #6>> *College Sylabus*",missing_event
18473,>>> CUPID is PISSED,5,#5,... #3 ... 53% (Design by Dan Spengeman) #1 ... 17% (Design by Lenny Herrera) #2 ... 12% (Design by John Tronolone) #4 ... 12% (Design by Lenny Herrera) #5 ... 3% (Design by Kathryn Nogueira) #6 ... 3% (Design by Diana DiBuccio) The poster has been chosen by you the people. What a way to kick off DODGEBA...,missing_event
19322,>>> When WOMEN Rule the WORLD,5,DODGEBALL V,"...n Spengeman (last played at DODGEBALL 23) Zach Katz (last played at DODGEBALL 23) > Lauren Freda was captain for the first time since DODGEBALL 8 and DODGEBALL VII, both times oddly enough against Valerie Winston. > It was Lauren Winston's fourth time as captain as well as she led at DODGEBALL 21. She also hea...",missing_event
21663,>>> Dodgeball DATA,5,DODGEBALL V,"...y. > DODGEBALL 15 was the last event played at Ocean Road Park. DODGEBALL X6 started the days at Wall High School. > There have been five ""Wet Wars"": DODGEBALL VII [10/08/05] DODGEBALL 9 [10/22/05] DODGEBALL TWENTY-TWO [01/14/06] DODGEBALL XXV [02/04/06] DODGEBALL TWENTY-SIX [02/11/06] > Since the inception, t...",missing_event
21663,>>> Dodgeball DATA,5,DODGEBALL V,...wwecoowner.livejournal.com/2005/09/18/ D-DAY 5: http://wwecoowner.livejournal.com/2005/09/26/ D-DAY VI: http://wwecoowner.livejournal.com/2005/10/03/ DODGEBALL VII: http://wwecoowner.livejournal.com/2005/10/09/ DODGEBALL 8: http://wwecoowner.livejournal.com/2005/10/16/ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~...,missing_event
21663,>>> Dodgeball DATA,5,DODGEBALL V,...L 13 = 33 players [11/12/05] - - LOWEST ATTENDANCES - - 1. DODGEBALL DAY 1 = 12 players [09/03/05] 2. DODGEBALL TWENTY-SIX = 14 players [02/11/06] 3. DODGEBALL VII = 15 players [10/08/05] 4. DODGEBALL DAY 2 = 16 players [09/04/05] 5. DODGEBALL 9 = 19 players [10/22/05] ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~ ~...,missing_event
24330,>>> Take that CHANCE,5,DODGEBALL V,...I. That information was never recorded. DODGEBALL DAY 1: Valerie Winston vs. Lauren Winston DODGEBALL DAY 2: Valerie Winston vs. Lauren Winston* .... DODGEBALL VII: Valerie Winston vs. Lauren Freda DODGEBALL 8: Valerie Winston vs. Lauren Freda DODGEBALL 9: Chris Adams vs. John Tronolone DODGEBALL X: Steve Adam...,missing_event
27517,>>> At the EDGE,5,DODGEBALL 5,"...RP) DODGEBALL 43: Sunday, June 11th (3pm, ORP) DODGEBALL 44: Saturday, June 17th (6:30pm, WHS) DODGEBALL 45: Saturday, June 24th (6:30pm, WHS) ...... DODGEBALL 50: Sunday, July 30th (1pm: ORP) As always, the schedule can be altered. If you have a birthday on one of the dates above and would like an event moved...",missing_event
27813,>>> Dodgeball DATA II,5,DODGEBALL V,"...rs [09/02/05] 1. DODGEBALL XXX-ONE = 12 players [03/18/06] 1. DODGEBALL 36 = 12 players [04/22/06] 4. DODGEBALL TWENTY-SIX = 14 players [02/11/06] 5. DODGEBALL VII = 15 players [10/08/05] > ""Wet War"" History: 1. DODGEBALL VII [10/08/05] 2. DODGEBALL 9 [10/22/05] 3. DODGEBALL TWENTY-TWO [01/14/06] 4. DODGEBALL ...",missing_event
27813,>>> Dodgeball DATA II,5,DODGEBALL V,"...DODGEBALL 36 = 12 players [04/22/06] 4. DODGEBALL TWENTY-SIX = 14 players [02/11/06] 5. DODGEBALL VII = 15 players [10/08/05] > ""Wet War"" History: 1. DODGEBALL VII [10/08/05] 2. DODGEBALL 9 [10/22/05] 3. DODGEBALL TWENTY-TWO [01/14/06] 4. DODGEBALL XXV [02/04/06] 5. DODGEBALL TWENTY-SIX [02/11/06] 6. DODGEBALL...",missing_event
28605,>>> V for FIVE,5,DODGEBALL 5,"...But the next season is upon us and arguably, it'll be the biggest one of them all, headlined by the [already] highly anticipated event of the summer, DODGEBALL 50. ________________________________________ _____ Coming off the heels of the phenomenal DODGEBALL XL, DODGEBALL 41 will begin what is already looking...",missing_event
30363,>>> The CONTEST Underway!,5,#5,...f dodgeball. Good luck to all contestants! DO NOT POST VOTES IN THE COMMENTS PAGE. *You can click on any of the pictures to enlarge them* #1 #2 #3 #4 #5 #6,missing_event
30555,>>> Took Long ENOUGH,5,#5,"...2, not a single dodge ball was lost despite the event being held at ORP. > DODGEBALL 43 Poster Contest Results: #1 ... 44% (Created by Dan Spengeman) #5 ... 32% (Created by John Tronolone) #6 ... 16% (Created by Justin Pierce) #4 ... 8% (Created by Diana DiBuccio) #2 ... 0% (Created by Diana DiBuccio)...",missing_event
31469,>>> A New CONTENDER,5,DODGEBALL 5,"...GEBALL 46: Champion vs. Sara DeCuir > DODGEBALL 47: Challenger Needed! > DODGEBALL 48: Challenger Needed! > DODGEBALL 49: Champion vs. John Tronolone DODGEBALL 50 The date for DODGEBALL 50 has changed. It was originally scheduled to take place on Saturday, July 30th. The date however will be pushed back one we...",missing_event
31469,>>> A New CONTENDER,5,DODGEBALL 5,"...ra DeCuir > DODGEBALL 47: Challenger Needed! > DODGEBALL 48: Challenger Needed! > DODGEBALL 49: Champion vs. John Tronolone DODGEBALL 50 The date for DODGEBALL 50 has changed. It was originally scheduled to take place on Saturday, July 30th. The date however will be pushed back one week as huge plans are still...",missing_event
31469,>>> A New CONTENDER,5,DODGEBALL 5,"...one week as huge plans are still being drawn out for undeniably the biggest event ever. The date is now Friday, August 4th. There is no question that DODGEBALL 50 will emanate from Ocean Road Park, the place where it all began. Start time will however be a little later than most ORP events at an UNofficial tim...",missing_event
31605,">>> BLITZKRIEG ""IX""",5,DODGEBALL 5,"...... WHS DODGEBALL 48 ... Saturday, July 15th ... 6:30pm ... (To Be Determined) DODGEBALL 49 ... Saturday, July 22nd ... 6:30pm ... (To Be Determined) DODGEBALL 50 ... Friday, August 4th ... 5pm (UNofficial) ... ORP",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...GOING to 50? It has been a question raised for a long, long time, one that obviously will see an answer in one month time: ""Who will be captain(s) at DODGEBALL 50?"" It will have to wait another week ... In the Spotlight Sara DeCuir perhaps picked up her most crucial win ever defeating iron woman Diana DiBuccio...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...some, it may come as a surprise that he has yet to win as a captain. You can bet he looks to turn that very bad luck into something very positive. As DODGEBALL 50 approaches, it will always be in question who the rival captains will be come that August 4th night. Two challengers have already been named for the...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...o challengers have already been named for the forthcoming events; Kevin Adams at DODGEBALL 48, and John Tronolone at DODGEBALL 49. - Who will go into DODGEBALL 50 as the reigning champion? It's all between Sara DeCuir, Derek Carty, Kevin Adams, and John Tronolone. After DODGEBALL 47, scratch off one of them fr...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...ning champion? It's all between Sara DeCuir, Derek Carty, Kevin Adams, and John Tronolone. After DODGEBALL 47, scratch off one of them from the list. DODGEBALL 50: Wall High School vs. Ocean Road Park DODGEBALL 50, easily the biggest one of them all, is scheduled to take place at its birthplace, Ocean Road Par...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...Carty, Kevin Adams, and John Tronolone. After DODGEBALL 47, scratch off one of them from the list. DODGEBALL 50: Wall High School vs. Ocean Road Park DODGEBALL 50, easily the biggest one of them all, is scheduled to take place at its birthplace, Ocean Road Park. However, many in the dodgeball world have spoke ...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"...feelings from a good number of players, more so the regulars. What will be done in the coming weeks is a simple vote to decide once and for all where DODGEBALL 50 will emanate. DODGEBALL 50 is Friday, August 4th. The weather for this event MUST be good* or it will canceled. A postponement date has yet to be de...",missing_event
32543,>>> Who's GOING to 50?,5,DODGEBALL 5,"... of players, more so the regulars. What will be done in the coming weeks is a simple vote to decide once and for all where DODGEBALL 50 will emanate. DODGEBALL 50 is Friday, August 4th. The weather for this event MUST be good* or it will canceled. A postponement date has yet to be decided. * Good as no rain.*",missing_event
32832,">>> The LUCKY ""7""",5,DODGEBALL 5,"...the Captains Crown, defeating Derek Carty at DODGEBALL 47. And then there were THREE Sara's captains win at 47 was a crucial victory, especially with DODGEBALL 50 less than a month away. It is now understood that only three players have the chance to walk into DODGEBALL 50 as the champ. Sara is the reigning ch...",missing_event
32832,">>> The LUCKY ""7""",5,DODGEBALL 5,"...was a crucial victory, especially with DODGEBALL 50 less than a month away. It is now understood that only three players have the chance to walk into DODGEBALL 50 as the champ. Sara is the reigning champion, with her next opponent the incomparable Kevin Adams at DODGEBALL 48. The winner of that match will unqu...",missing_event
33219,>>> The TRIPLE Threat,5,DODGEBALL 5,"... from the Adams household. ________________________________________ _________ Only three remain ... Who will be the undisputed Captains Champion come DODGEBALL 50? Before that can be answered, the upcoming match will eliminate one of the remaining three competitors: Kevin Adams, John Tronolone, and the 2-time ...",missing_event
33219,>>> The TRIPLE Threat,5,DODGEBALL 5,"...to become the second person to gain that important third win. And don't forget, a win increases her chances at headlining the biggest one of the all, DODGEBALL 50, as the one holding the gold. -- Ever since he reemerged onto the dodgeball scene at the wet and wild DODGEBALL 45, Kevin Adams has been unstoppable...",missing_event
33631,>>> MILD to WILD,5,DODGEBALL 5,"...the now-former champion. Kevin Adams has become the new captain's champion and will face John Tronolone next week to see once and for all who goes to DODGEBALL 50 ""carrying"" the gold. DODGEBALL 49 Results ... Kevin Adams defeats Sara DeCuir, 5 - 3. The Book gets Bigger > Attendance: 24 *The turnout actually se...",missing_event
34023,>>> A One WAY Ticket,5,DODGEBALL 5,...______________________ _________ It is a battle that will be talked about for weeks and weeks. The final match to see who once and for all heads into DODGEBALL 50 as the captains champion is just days away. And there perhaps aren't two bigger names right for the job: Kevin Adams vs. John Tronolone. --------- J...,missing_event
34023,>>> A One WAY Ticket,5,DODGEBALL 5,"... Be there on Saturday, the 22nd and catch all the great action starting at 6:30. This is the last event before literally the biggest one of them all, DODGEBALL 50. DODGEBALL 50 returns to its birthplace of Ocean Road Park on Friday, August 4. The mayhem begins at 5pm*. *Unofficial Time*",missing_event
34023,>>> A One WAY Ticket,5,DODGEBALL 5,"...aturday, the 22nd and catch all the great action starting at 6:30. This is the last event before literally the biggest one of them all, DODGEBALL 50. DODGEBALL 50 returns to its birthplace of Ocean Road Park on Friday, August 4. The mayhem begins at 5pm*. *Unofficial Time*",missing_event
34103,>>> The Final FIGHT,5,DODGEBALL 5,"... is at its highest: The Iconic Champion Kevin Adams defends against ""The Creation"" John Tronolone. You know the deal already ... the winner goes into DODGEBALL 50 as the Undisputed World Heavyweight Champion. .......... DODGEBALL 49 is perhaps the most significant non-""ten"" event in history. For in less than t...",missing_event
34103,>>> The Final FIGHT,5,DODGEBALL 5,"...ight Champion. .......... DODGEBALL 49 is perhaps the most significant non-""ten"" event in history. For in less than two weeks, the world will witness DODGEBALL 50, emanating from the renown Ocean Road Park where it all began some eleven months ago. It has been a ride many will never forget, but one that is sti...",missing_event
34103,>>> The Final FIGHT,5,DODGEBALL 5,"...affle and the beginnings of the captains crown at 29 and 39, this upcoming event will in hopes surpass them all, thus giving the final preview of one DODGEBALL 50. The last Wall High School event for three weeks comes crashing into the very tennis courts that helped make all of the seasons as memorable as poss...",missing_event
34544,>>> Chapter CLOSED,5,DODGEBALL 5,"...ision to remain until event's end, they were defeated in the final games of the night. The score put Kevin two ahead: 6 to 4. Kevin Adams is going to DODGEBALL 50 as the Undisputed Champion of the world. >>> Men of Steel <<< Lenny Herrera and Kevin Megill were probably the two biggest obstacles that stood in J...",missing_event
34544,>>> Chapter CLOSED,5,DODGEBALL 5,"...is, he cleaned himself up, and got back onto the court in just minutes time. This youngster's days are far from over. >>> And then there was One! <<< DODGEBALL 50 is just around the corner. Literally, the biggest event of all-time hits Ocean Road Park on Friday, August 4th. Start time is 5pm: Please be on time...",missing_event
34544,>>> Chapter CLOSED,5,DODGEBALL 5,"...s this will be a classic competitive event, it will also be more of a celebratory party. Games, contests, ""water"", and much, much more will highlight DODGEBALL 50. The previews will begin this week.",missing_event
